CASEID,cexabu,cexphys,cexsex,cex_070a,cex_070b,cex_070c,cex_080,mshsd,msper,msvic,agegr10,luc_rst,prv,region,sex
19903,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,2
19904,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
19905,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,2
19906,1,1,1,6,6,6,2,994,994,994,1,1,"35",3,2
19907,7,7,1,6,6,6,1,994,994,994,6,2,"13",1,1
19908,1,1,1,6,6,6,1,994,609,609,3,1,"35",3,2
19909,3,2,1,2,2,1,1,405,994,405,3,1,"12",1,1
19910,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
19911,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,1
19912,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
19913,3,2,1,2,2,1,1,994,994,994,3,1,"24",2,2
19914,1,1,1,6,6,6,7,994,994,994,1,1,"47",4,1
19915,1,1,1,6,6,6,1,813,994,813,4,1,"48",4,1
19916,3,2,1,2,2,1,2,994,994,994,4,1,"59",5,1
19917,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
19918,1,1,1,6,6,6,2,994,994,994,2,1,"12",1,1
19919,1,1,1,6,6,6,1,994,994,994,1,2,"13",1,1
19920,1,1,1,6,6,6,1,995,304,304,1,1,"46",4,2
19921,1,1,1,6,6,6,1,994,609,609,5,1,"35",3,1
19922,3,2,1,2,2,1,5,994,609,609,4,1,"59",5,1
19923,3,2,1,2,2,1,3,994,994,994,6,1,"24",2,2
19924,2,2,2,1,2,2,2,994,994,994,3,1,"12",1,2
19925,1,1,1,6,6,6,1,711,994,711,3,1,"12",1,2
19926,1,1,1,6,6,6,1,994,994,994,4,1,"13",1,2
19927,1,1,1,6,6,6,1,994,994,994,7,2,"13",1,2
19928,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,1
19929,3,2,1,2,2,1,1,405,994,405,3,1,"24",2,2
19930,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
19931,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,2
19932,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,2
19933,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,1
19934,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
19935,3,2,1,2,2,1,1,994,994,994,1,1,"59",5,1
19936,1,1,1,6,6,6,1,994,609,609,2,1,"48",4,1
19937,1,1,1,6,6,6,1,994,994,994,3,1,"48",4,2
19938,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,2
19939,3,2,1,2,2,1,1,994,994,994,7,1,"35",3,1
19940,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,1
19941,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
19942,3,2,1,2,2,1,1,994,994,994,7,1,"12",1,2
19943,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,1
19944,3,2,1,2,2,1,1,994,994,994,5,1,"59",5,2
19945,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,2
19946,1,1,1,6,6,6,1,994,994,994,7,2,"46",4,2
19947,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
19948,1,1,1,6,6,6,1,994,994,994,6,1,"47",4,1
19949,1,1,1,6,6,6,1,994,994,994,7,3,"11",1,2
19950,1,1,1,6,6,6,1,994,994,994,7,2,"24",2,2
19951,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
19952,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,1
19953,3,2,1,2,2,1,1,994,994,994,6,2,"12",1,1
19954,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
19955,1,1,1,6,6,6,1,508,994,508,2,1,"35",3,2
19956,1,1,1,6,6,6,1,813,994,813,6,1,"46",4,2
19957,7,7,1,6,6,6,1,994,994,994,5,2,"12",1,2
19958,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
19959,3,2,1,2,2,1,1,994,994,994,7,1,"59",5,2
19960,1,1,1,6,6,6,1,994,994,994,5,1,"47",4,1
19961,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
19962,3,2,1,2,2,1,1,994,994,994,6,1,"48",4,2
19963,2,2,2,2,2,1,1,994,994,994,4,1,"24",2,1
19964,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
19965,3,2,1,2,2,1,5,994,994,994,5,1,"35",3,1
19966,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,1
19967,1,1,1,6,6,6,1,994,994,994,3,1,"13",1,2
19968,1,1,1,6,6,6,1,994,304,304,4,1,"48",4,1
19969,3,1,2,2,2,1,1,994,994,994,5,2,"35",3,1
19970,3,2,1,2,2,1,2,994,994,994,5,1,"48",4,2
19971,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,1
19972,3,2,1,2,2,1,2,994,994,994,5,2,"10",1,1
19973,3,2,1,2,2,1,1,994,994,994,6,1,"35",3,1
19974,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
19975,1,1,1,6,6,6,1,994,994,994,1,1,"47",4,2
19976,1,1,1,6,6,6,2,994,994,994,3,1,"46",4,2
19977,1,1,1,6,6,6,1,507,994,507,1,1,"48",4,1
19978,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
19979,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
19980,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
19981,3,2,1,2,2,1,1,994,994,994,7,1,"35",3,1
19982,1,1,1,6,6,6,3,994,609,609,3,1,"35",3,1
19983,3,2,1,2,2,1,1,994,304,304,3,1,"59",5,1
19984,3,1,2,2,2,1,1,711,994,711,5,2,"24",2,2
19985,1,1,1,6,6,6,1,994,994,994,2,1,"12",1,2
19986,1,1,1,6,6,6,1,994,994,994,4,2,"48",4,1
19987,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,2
19988,2,2,2,2,1,2,1,994,609,609,5,1,"48",4,2
19989,3,2,1,2,2,1,2,994,994,994,5,1,"12",1,2
19990,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
19991,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
19992,3,2,1,2,2,1,1,994,994,994,4,1,"59",5,2
19993,1,1,1,6,6,6,1,994,994,994,4,1,"13",1,1
19994,3,2,1,2,2,1,1,994,994,994,4,2,"12",1,1
19995,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
19996,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
19997,1,1,1,6,6,6,1,994,994,994,2,1,"13",1,2
19998,1,1,1,6,6,6,1,711,994,711,6,1,"46",4,1
19999,3,2,1,2,2,1,1,994,994,994,6,1,"12",1,1
20000,3,2,1,2,2,1,1,994,994,994,7,2,"13",1,2
20001,1,1,1,6,6,6,1,994,994,994,1,1,"10",1,1
20002,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,2
20003,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
20004,1,1,1,6,6,6,1,994,994,994,2,1,"12",1,2
20005,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,1
20006,1,1,1,6,6,6,1,994,994,994,3,1,"13",1,1
20007,1,1,1,6,6,6,3,994,994,994,6,1,"35",3,2
20008,3,2,1,2,2,1,1,994,994,994,5,1,"12",1,2
20009,3,1,2,1,1,2,1,994,994,994,1,1,"35",3,2
20010,2,2,2,2,2,1,2,711,101,101,2,1,"12",1,1
20011,3,2,1,2,2,1,1,994,994,994,1,1,"35",3,1
20012,1,1,1,6,6,6,1,813,994,813,2,1,"48",4,2
20013,1,1,1,6,6,6,1,994,609,609,4,1,"35",3,1
20014,3,2,1,2,2,1,2,994,994,994,6,3,"11",1,1
20015,8,8,8,6,6,6,8,994,994,994,7,2,"35",3,2
20016,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,1
20017,1,1,1,6,6,6,1,994,994,994,2,1,"59",5,1
20018,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
20019,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
20020,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,1
20021,2,2,2,2,2,1,1,994,101,101,2,1,"48",4,2
20022,1,1,1,6,6,6,1,994,994,994,3,1,"48",4,1
20023,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
20024,3,1,2,2,2,1,1,994,994,994,7,1,"35",3,2
20025,2,2,2,2,2,1,1,994,304,304,3,1,"35",3,2
20026,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
20027,3,2,1,2,2,1,1,994,994,994,2,1,"13",1,1
20028,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
20029,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,2
20030,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
20031,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,1
20032,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
20033,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,1
20034,1,1,1,6,6,6,1,813,994,813,2,1,"48",4,1
20035,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,2
20036,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,1
20037,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
20038,3,2,1,2,2,1,1,994,609,609,2,1,"59",5,1
20039,1,1,1,6,6,6,1,994,994,994,4,3,"11",1,1
20040,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
20041,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,1
20042,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,1
20043,2,2,2,2,2,1,1,994,994,994,4,1,"24",2,2
20044,3,1,2,1,2,2,1,994,994,994,6,2,"12",1,2
20045,3,2,1,2,2,1,1,711,994,711,4,1,"35",3,1
20046,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
20047,3,2,1,2,2,1,1,994,994,994,2,2,"12",1,2
20048,2,2,2,2,2,1,1,994,994,994,4,1,"13",1,2
20049,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
20050,3,2,1,2,2,1,1,994,994,994,3,2,"24",2,1
20051,3,2,1,2,2,1,1,994,994,994,5,2,"35",3,1
20052,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,2
20053,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
20054,1,1,1,6,6,6,1,994,994,994,5,2,"10",1,1
20055,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
20056,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
20057,2,2,2,2,2,1,1,507,101,101,5,1,"47",4,1
20058,2,2,2,2,2,1,5,813,304,304,4,2,"46",4,2
20059,2,2,2,2,1,2,5,405,994,405,3,1,"48",4,2
20060,7,7,1,6,6,6,2,994,994,994,4,1,"35",3,1
20061,3,2,1,2,2,1,3,994,994,994,5,1,"35",3,1
20062,3,2,1,2,2,1,1,994,994,994,5,1,"47",4,1
20063,2,2,2,2,2,1,2,994,994,994,1,1,"35",3,2
20064,2,2,2,2,2,1,5,994,994,994,3,1,"24",2,1
20065,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
20066,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,1
20067,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,1
20068,2,2,2,2,2,1,5,994,994,994,4,1,"24",2,1
20069,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,1
20070,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,2
20071,3,2,1,2,2,1,1,994,994,994,5,1,"12",1,2
20072,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,2
20073,1,1,1,6,6,6,5,994,994,994,4,1,"10",1,2
20074,1,1,1,6,6,6,1,994,994,994,6,1,"48",4,2
20075,3,2,1,2,2,1,1,813,994,813,4,1,"59",5,1
20076,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
20077,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,2
20078,3,1,2,2,2,1,1,813,994,813,5,1,"35",3,2
20079,1,1,1,6,6,6,1,994,609,609,4,1,"24",2,1
20080,3,2,1,2,2,1,1,994,994,994,5,3,"11",1,1
20081,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
20082,3,1,2,2,2,1,1,994,994,994,6,1,"24",2,2
20083,7,7,1,6,6,6,1,994,994,994,4,1,"12",1,1
20084,3,2,1,2,2,1,1,994,994,994,4,1,"24",2,1
20085,3,1,2,2,2,1,5,994,994,994,4,3,"11",1,2
20086,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
20087,3,2,1,2,2,1,1,994,994,994,4,1,"48",4,1
20088,3,2,1,2,2,1,1,994,994,994,7,1,"48",4,1
20089,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
20090,3,2,1,2,2,1,5,994,994,994,3,2,"47",4,1
20091,1,1,1,6,6,6,1,995,995,995,6,1,"24",2,1
20092,1,1,1,6,6,6,1,994,994,994,4,1,"10",1,2
20093,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
20094,1,1,1,6,6,6,1,994,609,609,2,1,"47",4,2
20095,1,1,1,6,6,6,1,994,609,609,3,2,"59",5,1
20096,3,2,1,2,2,1,1,994,994,994,5,3,"11",1,1
20097,3,2,1,2,2,1,1,994,994,994,1,1,"46",4,1
20098,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,2
20099,1,1,1,6,6,6,1,994,994,994,1,1,"13",1,1
20100,3,1,2,2,2,1,1,994,994,994,5,1,"24",2,2
20101,3,1,2,2,2,1,1,994,994,994,4,1,"48",4,2
20102,1,1,1,6,6,6,1,994,994,994,4,2,"35",3,2
20103,3,2,1,2,2,1,1,509,994,509,3,1,"48",4,2
20104,3,2,1,2,2,1,1,994,994,994,3,1,"48",4,1
20105,3,1,2,2,2,1,2,994,994,994,6,1,"13",1,2
20106,3,2,1,2,2,1,2,711,994,711,3,1,"47",4,1
20107,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,1
20108,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,1
20109,1,1,1,6,6,6,1,994,994,994,7,2,"24",2,1
20110,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
20111,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,2
20112,1,1,1,6,6,6,1,994,994,994,3,2,"12",1,1
20113,1,1,1,6,6,6,1,994,994,994,5,2,"12",1,2
20114,1,1,1,6,6,6,1,711,304,304,3,1,"35",3,2
20115,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
20116,1,1,1,6,6,6,1,994,609,609,3,1,"48",4,2
20117,1,1,1,6,6,6,1,406,994,406,4,1,"59",5,1
20118,1,1,1,6,6,6,1,994,994,994,7,2,"46",4,1
20119,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
20120,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,1
20121,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,2
20122,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
20123,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,1
20124,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
20125,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
20126,1,1,1,6,6,6,1,994,994,994,4,2,"59",5,2
20127,1,1,1,6,6,6,1,994,994,994,5,2,"24",2,2
20128,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,2
20129,3,2,1,2,2,1,1,994,994,994,7,1,"59",5,1
20130,3,2,1,2,2,1,1,994,994,994,5,3,"11",1,1
20131,1,1,1,6,6,6,1,995,304,304,5,1,"46",4,1
20132,3,2,1,2,2,1,1,994,994,994,3,1,"24",2,1
20133,1,1,1,6,6,6,1,994,994,994,4,1,"10",1,2
20134,1,1,1,6,6,6,2,994,994,994,3,1,"24",2,1
20135,1,1,1,6,6,6,1,994,994,994,4,2,"13",1,2
20136,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
20137,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
20138,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,2
20139,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
20140,1,1,1,6,6,6,5,994,101,101,5,1,"24",2,2
20141,1,1,1,6,6,6,1,711,994,711,5,1,"59",5,1
20142,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
20143,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
20144,3,1,2,1,2,2,2,994,994,994,3,1,"59",5,1
20145,1,1,1,6,6,6,1,994,994,994,3,1,"10",1,1
20146,3,2,1,2,2,1,4,405,994,405,5,1,"35",3,1
20147,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,1
20148,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
20149,2,2,2,2,2,1,2,994,994,994,6,1,"24",2,1
20150,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,1
20151,3,2,1,1,2,2,4,508,609,508,2,1,"24",2,2
20152,1,1,1,6,6,6,1,994,994,994,1,1,"13",1,1
20153,3,2,1,2,2,1,1,994,994,994,3,3,"11",1,1
20154,3,2,1,2,2,1,1,994,994,994,4,2,"12",1,1
20155,1,1,1,6,6,6,1,994,994,994,4,1,"13",1,2
20156,1,1,1,6,6,6,1,994,994,994,5,1,"10",1,2
20157,1,1,1,6,6,6,1,994,994,994,4,2,"47",4,1
20158,2,2,2,2,2,1,5,994,304,304,1,1,"35",3,2
20159,1,1,1,6,6,6,1,994,994,994,6,1,"46",4,2
20160,2,2,2,2,2,1,1,711,994,711,5,1,"35",3,2
20161,3,1,2,2,2,1,1,405,994,405,7,1,"13",1,1
20162,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
20163,2,2,2,2,2,1,1,994,994,994,5,2,"46",4,1
20164,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
20165,1,1,1,6,6,6,5,994,994,994,5,2,"47",4,1
20166,1,1,1,6,6,6,1,711,994,711,4,1,"48",4,2
20167,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
20168,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,1
20169,1,1,1,6,6,6,1,994,994,994,4,1,"46",4,2
20170,1,1,1,6,6,6,1,994,994,994,4,2,"35",3,2
20171,2,2,2,2,2,1,1,994,994,994,6,1,"59",5,1
20172,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,1
20173,2,2,2,2,2,1,1,994,994,994,3,1,"24",2,2
20174,3,2,1,2,2,1,1,994,609,609,1,1,"12",1,2
20175,1,1,1,6,6,6,1,994,609,609,5,1,"59",5,1
20176,1,1,1,6,6,6,5,994,994,994,6,1,"47",4,2
20177,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
20178,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
20179,3,2,1,2,2,1,1,994,994,994,2,1,"24",2,1
20180,3,2,1,2,2,1,1,994,994,994,3,1,"48",4,1
20181,2,2,2,2,2,1,1,509,994,509,5,1,"12",1,2
20182,1,1,1,6,6,6,1,507,994,507,4,2,"48",4,2
20183,7,7,1,6,6,6,1,994,994,994,7,1,"35",3,1
20184,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,2
20185,1,1,1,6,6,6,1,994,994,994,7,1,"10",1,2
20186,3,2,1,2,2,1,1,994,994,994,3,2,"47",4,1
20187,1,1,1,6,6,6,1,994,994,994,4,2,"24",2,2
20188,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
20189,1,1,1,6,6,6,1,711,994,711,4,1,"48",4,1
20190,1,1,1,6,6,6,2,994,994,994,3,1,"35",3,2
20191,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,1
20192,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
20193,1,1,1,6,6,6,1,813,994,813,4,2,"48",4,2
20194,3,2,1,2,1,2,1,813,609,609,1,1,"46",4,2
20195,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,2
20196,1,1,1,6,6,6,1,994,994,994,6,1,"46",4,2
20197,1,1,1,6,6,6,1,994,994,994,3,1,"48",4,2
20198,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,1
20199,1,1,1,6,6,6,1,995,304,304,2,1,"59",5,1
20200,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,1
20201,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
20202,1,1,1,6,6,6,1,994,994,994,6,2,"47",4,1
20203,1,1,1,6,6,6,1,711,994,711,2,1,"48",4,2
20204,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
20205,1,1,1,6,6,6,1,994,994,994,6,1,"10",1,2
20206,1,1,1,6,6,6,5,994,994,994,6,2,"12",1,1
20207,3,2,1,2,2,1,1,994,994,994,5,2,"13",1,1
20208,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,1
20209,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
20210,1,1,1,6,6,6,1,994,994,994,6,2,"10",1,2
20211,3,2,1,2,2,1,1,994,994,994,6,2,"24",2,1
20212,2,2,2,2,2,1,5,994,994,994,3,3,"11",1,1
20213,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,2
20214,1,1,1,6,6,6,1,994,609,609,3,1,"12",1,1
20215,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,1
20216,7,7,1,6,6,6,1,994,994,994,5,1,"12",1,1
20217,1,1,1,6,6,6,1,994,994,994,5,2,"59",5,1
20218,1,1,1,6,6,6,1,994,994,994,5,2,"24",2,2
20219,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
20220,1,1,1,6,6,6,1,994,994,994,1,2,"46",4,2
20221,2,2,2,2,2,1,3,994,994,994,5,1,"10",1,1
20222,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
20223,1,1,1,6,6,6,1,994,994,994,3,2,"35",3,1
20224,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,2
20225,3,1,2,2,2,1,1,994,994,994,4,1,"46",4,1
20226,1,1,1,6,6,6,1,994,994,994,7,1,"10",1,2
20227,1,1,1,6,6,6,1,995,995,995,2,1,"48",4,2
20228,1,1,1,6,6,6,1,994,994,994,6,1,"47",4,1
20229,1,1,1,6,6,6,1,994,609,609,1,1,"35",3,2
20230,3,2,1,2,2,1,1,994,994,994,5,1,"48",4,2
20231,3,1,2,2,2,1,1,994,994,994,5,1,"46",4,2
20232,7,7,1,6,6,6,1,711,994,711,5,2,"48",4,2
20233,2,2,2,1,2,2,1,994,994,994,4,1,"10",1,2
20234,3,2,1,2,2,1,3,994,994,994,4,1,"24",2,1
20235,3,2,1,2,2,1,1,994,994,994,7,1,"35",3,2
20236,2,2,2,1,1,2,1,995,995,995,2,1,"35",3,2
20237,3,1,2,2,2,1,1,994,609,609,5,2,"13",1,2
20238,1,1,1,6,6,6,1,994,994,994,1,2,"46",4,1
20239,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,1
20240,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
20241,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
20242,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,1
20243,2,2,2,2,2,1,1,994,994,994,3,1,"24",2,1
20244,3,2,1,2,2,1,1,994,994,994,2,2,"48",4,1
20245,3,2,1,2,2,1,1,994,994,994,6,1,"35",3,1
20246,1,1,1,6,6,6,1,994,994,994,3,1,"48",4,1
20247,7,7,1,6,6,6,1,994,994,994,4,1,"24",2,1
20248,1,1,1,6,6,6,1,994,994,994,2,2,"10",1,1
20249,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
20250,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
20251,3,2,1,2,2,1,1,994,994,994,5,1,"35",3,1
20252,3,2,7,1,2,2,1,994,994,994,6,1,"48",4,2
20253,3,1,2,2,2,1,1,994,994,994,4,1,"24",2,2
20254,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
20255,2,2,2,1,2,2,1,994,994,994,4,1,"35",3,1
20256,3,2,1,2,2,1,1,994,994,994,1,1,"24",2,1
20257,3,2,1,2,2,1,3,994,994,994,4,1,"35",3,1
20258,1,1,1,6,6,6,2,994,994,994,5,1,"59",5,2
20259,3,2,1,1,1,2,4,994,994,994,3,1,"46",4,1
20260,2,2,2,2,2,1,1,994,994,994,6,2,"12",1,2
20261,1,1,1,6,6,6,1,994,994,994,2,3,"11",1,1
20262,2,2,2,2,2,1,2,994,994,994,5,2,"12",1,1
20263,8,8,8,6,6,6,8,994,994,994,6,1,"24",2,2
20264,1,1,1,6,6,6,1,711,994,711,4,1,"24",2,1
20265,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
20266,1,1,1,6,6,6,1,994,994,994,5,1,"46",4,2
20267,2,2,2,2,2,1,1,994,994,994,5,1,"35",3,1
20268,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,1
20269,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,2
20270,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
20271,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
20272,3,1,2,2,2,1,1,994,994,994,4,1,"24",2,2
20273,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
20274,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
20275,3,2,1,2,2,1,1,994,994,994,3,1,"10",1,1
20276,3,2,1,2,2,1,1,994,994,994,3,1,"48",4,2
20277,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
20278,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,1
20279,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
20280,3,2,1,2,2,1,1,994,994,994,1,1,"48",4,2
20281,3,2,1,2,2,1,1,994,994,994,4,1,"59",5,2
20282,1,1,1,6,6,6,1,994,994,994,6,1,"48",4,2
20283,3,2,1,2,2,1,1,994,994,994,4,1,"59",5,1
20284,1,1,1,6,6,6,4,406,994,406,1,1,"46",4,1
20285,3,2,1,2,2,1,1,994,609,609,6,1,"35",3,2
20286,2,2,2,2,2,1,1,994,994,994,5,2,"12",1,2
20287,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,1
20288,3,2,1,2,2,1,2,711,995,711,3,1,"59",5,1
20289,1,1,1,6,6,6,1,994,994,994,5,2,"24",2,2
20290,1,1,1,6,6,6,1,994,994,994,6,1,"47",4,1
20291,1,1,1,6,6,6,1,994,994,994,6,1,"47",4,2
20292,3,1,2,2,2,1,1,994,994,994,6,2,"12",1,1
20293,8,8,8,6,6,6,8,994,994,994,3,1,"46",4,1
20294,1,1,1,6,6,6,4,994,994,994,2,2,"48",4,1
20295,3,2,1,2,2,1,1,994,994,994,2,1,"12",1,2
20296,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
20297,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,1
20298,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
20299,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,1
20300,1,1,1,6,6,6,1,994,994,994,5,2,"13",1,1
20301,2,2,2,2,2,1,1,994,994,994,4,2,"46",4,1
20302,1,1,1,6,6,6,1,994,994,994,6,1,"10",1,2
20303,2,2,2,1,2,2,5,711,304,304,2,1,"46",4,2
20304,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
20305,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
20306,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
20307,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
20308,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
20309,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
20310,2,2,2,2,1,2,5,994,994,994,4,2,"59",5,2
20311,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,1
